Raion;Obekt;Sdacha;Etajnosty;Tip;Lest;Obekt;Etaj;S_obshch;S_zhil;S_kukh;S_Komnaty;Otdelka;S\u;Balk;TCena;za_m2;Baz_tcena;Prodavetc;Obnovleno,,,
Moskovskii;Zvezdnyi duet;III kv. 2020;24;MN;3;2K;12;56.34;24.22;16.83;13,26 + 10,96;CHern;R;B;6676290;118500;7763089;LSR-Nedvizh...;18.06.2019,
Moskovskii;Zvezdnyi duet;III kv. 2020;24;MN;3;2K;13;56.34;24.22;16.83;13,26 + 10,96;CHern;R;B;6676290;118500;7763089;LSR-Nedvizh...;18.06.2019,
Moskovskii;Zvezdnyi duet;III kv. 2020;24;MN;3;2K;14;56.34;24.22;16.83;13,26 + 10,96;CHern;R;B;6676290;118500;7763089;LSR-Nedvizh...;18.06.2019,
Moskovskii;Zvezdnyi duet;III kv. 2020;24;MN;3;2K;15;56.34;24.22;16.83;13,26 + 10,96;CHern;R;B;6676290;118500;7763089;LSR-Nedvizh...;18.06.2019,
Moskovskii;Zvezdnyi duet;III kv. 2020;24;MN;3;2K;17;56.34;24.22;16.83;13,26 + 10,96;CHern;R;B;6619950;117500;7697734;LSR-Nedvizh...;18.06.2019,
Moskovskii;Zvezdnyi duet;III kv. 2020;24;MN;3;2K;19;56.34;24.22;16.83;13,26 + 10,96;CHern;R;B;6619950;117500;7697734;LSR-Nedvizh...;18.06.2019,
Moskovskii;Zvezdnyi duet;III kv. 2020;24;MN;3;2K;22;56.34;24.22;16.83;13,26 + 10,96;CHern;R;B;6591780;117000;7665057;LSR-Nedvizh...;18.06.2019,
Moskovskii;Zvezdnyi duet;III kv. 2020;24;MN;3;2K;3;56.34;24.22;16.83;13,26 + 10,96;CHern;R;B;6619950;117500;7697734;LSR-Nedvizh...;18.06.2019,
Moskovskii;Zvezdnyi duet;III kv. 2020;24;MN;3;2K;4;56.34;24.22;16.83;13,26 + 10,96;CHern;R;B;6619950;117500;7697734;LSR-Nedvizh...;18.06.2019,
Moskovskii;Zvezdnyi duet;III kv. 2020;24;MN;3;2K;5;56.34;24.22;16.83;13,26 + 10,96;CHern;R;B;6619950;117500;7697734;LSR-Nedvizh...;18.06.2019,
Moskovskii;Zvezdnyi duet;III kv. 2020;24;MN;3;2K;6;56.34;24.22;16.83;13,26 + 10,96;CHern;R;B;6704460;119000;7795766;LSR-Nedvizh...;18.06.2019,
Moskovskii;Zvezdnyi duet;III kv. 2020;24;MN;3;2K;7;56.34;24.22;16.83;13,26 + 10,96;CHern;R;B;6704460;119000;7795766;LSR-Nedvizh...;18.06.2019,
Moskovskii;Zvezdnyi duet;III kv. 2020;24;MN;3;2K;8;56.34;24.22;16.83;13,26 + 10,96;CHern;R;B;6704460;119000;7795766;LSR-Nedvizh...;18.06.2019,
Moskovskii;Zvezdnyi duet;III kv. 2020;24;MN;5;2K;13;54.57;30.25;10.82;15,58 + 14,67;CHern;R;B;6712110;123000;7804601;LSR-Nedvizh...;18.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;10;49.78;24.31;12.18;11,44 + 12,87;P/Kl;S;L;4728043;94979;5996250;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;10;49.78;24.31;12.15;11,44 + 12,87;P/Kl;S;L;4807879;4807879;4807879;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;11;49.78;24.31;12.18;11,44 + 12,87;P/Kl;S;L;4728043;4728043;4728043;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;11;49.78;24.31;12.15;11,44 + 12,87;P/Kl;S;L;4807879;96583;6097500;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;12;49.78;24.31;12.18;11,44 + 12,87;P/Kl;S;L;4728043;4728043;4728043;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;12;49.78;24.31;12.15;11,44 + 12,87;P/Kl;S;L;4807879;96583;6097500;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;13;49.78;24.31;12.18;11,44 + 12,87;P/Kl;S;L;4728043;94979;5996250;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;13;49.78;24.31;12.15;11,44 + 12,87;P/Kl;S;L;4807879;4807879;4807879;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;14;49.78;24.31;12.18;11,44 + 12,87;P/Kl;S;L;4728043;4728043;4728043;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;15;49.78;24.31;12.18;11,44 + 12,87;P/Kl;S;L;4728043;94979;5996250;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;15;49.78;24.31;12.15;11,44 + 12,87;P/Kl;S;L;4807879;96583;6097500;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;2;49.78;24.31;12.18;11,44 + 12,87;P/Kl;S;L;4728043;4728043;4728043;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;2;49.78;24.31;12.15;11,44 + 12,87;P/Kl;S;L;4807879;96583;6097500;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;3;49.78;24.31;12.18;11,44 + 12,87;P/Kl;S;L;4728043;94979;5996250;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;3;49.78;24.31;12.15;11,44 + 12,87;P/Kl;S;L;4807879;96583;6097500;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;4;49.78;24.31;12.18;11,44 + 12,87;P/Kl;S;L;4728043;94979;5996250;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;4;49.78;24.31;12.15;11,44 + 12,87;P/Kl;S;L;4807879;4807879;4807879;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;5;49.78;24.31;12.18;11,44 + 12,87;P/Kl;S;L;4728043;4728043;4728043;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;5;49.78;24.31;12.15;11,44 + 12,87;P/Kl;S;L;4807879;96583;6097500;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;6;49.78;24.31;12.18;11,44 + 12,87;P/Kl;S;L;4728043;94979;5996250;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;7;49.78;24.31;12.18;11,44 + 12,87;P/Kl;S;L;4728043;94979;5996250;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;7;49.78;24.31;12.15;11,44 + 12,87;P/Kl;S;L;4807879;4807879;4807879;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;8;49.78;24.31;12.18;11,44 + 12,87;P/Kl;S;L;4728043;4728043;4728043;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;9;49.78;24.31;12.18;11,44 + 12,87;P/Kl;S;L;4728043;4728043;4728043;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;1;50.08;24.24;12.56;11,38 + 12,86;P/Kl;S;L;4639931;4639931;4639931;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;11;66.82;24.72;22.03;12,03 + 12,69;P/Kl;R;L;5713629;5713629;5713629;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;3;66.82;24.72;22.03;12,03 + 12,69;P/Kl;R;L;5713629;85508;7309613;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;5;66.82;24.72;22.03;12,03 + 12,69;P/Kl;R;L;5713629;5713629;5713629;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;7;66.82;24.72;22.03;12,03 + 12,69;P/Kl;R;L;5713629;85508;7309613;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;8;66.82;24.72;22.03;12,03 + 12,69;P/Kl;R;L;5713629;5713629;5713629;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;10;66.83;24.73;22.03;12,03 + 12,70;P/Kl;R;L;5689641;5689641;5689641;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;3;66.83;24.73;22.03;12,03 + 12,70;P/Kl;R;L;5689641;85136;7279190;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;4;66.83;24.73;22.03;12,03 + 12,70;P/Kl;R;L;5689641;5689641;5689641;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;6;66.83;24.73;22.03;12,03 + 12,70;P/Kl;R;L;5689641;85136;7279190;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;7;66.83;24.73;22.03;12,03 + 12,70;P/Kl;R;L;5689641;5689641;5689641;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;2;67.55;24.72;22.37;12,03 + 12,69;P/Kl;R;L;5755071;5755071;5755071;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;2;67.55;24.73;22.37;12,03 + 12,70;P/Kl;R;L;5729886;5729886;5729886;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;12;70.41;24.72;22.03;12,03 + 12,69;P/Kl;R;L;6360949;6360949;6360949;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;14;70.41;24.72;22.03;12,03 + 12,69;P/Kl;R;L;6360949;6360949;6360949;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;10;2K;14;70.42;24.73;22.03;12,03 + 12,70;P/Kl;R;L;6361964;6361964;6361964;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;11;2K;10;57.52;32.29;11.04;16,69 + 15,60;P/Kl;S;L;5376368;5376368;5376368;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;11;2K;5;57.52;32.29;11.04;16,69 + 15,60;P/Kl;S;L;5376368;93470;6881888;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;11;2K;6;57.52;32.29;11.04;16,69 + 15,60;P/Kl;S;L;5376368;93470;6881888;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;11;2K;13;59.3;32.29;11.04;16,69 + 15,60;P/Kl;S;L;5462331;5462331;5462331;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;11;2K;2;59.3;32.29;11.04;16,69 + 15,60;P/Kl;S;L;5462331;92114;6990908;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;11;2K;7;59.3;32.29;11.04;16,69 + 15,60;P/Kl;S;L;5462331;5462331;5462331;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;11;2K;8;59.3;32.29;11.04;16,69 + 15,60;P/Kl;S;L;5462331;5462331;5462331;TCDS;19.06.2019,
Moskovskii;Moskovskii;III kv. 2020;15;K/M;11;2K;1;60.31;32.17;11.57;16,63 + 15,54;P/Kl;S;L;5320689;88222;7064920;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;1;48.83;25.58;12.12;13,19 + 12,39;P/Kl;2;-;6180657;6180657;6180657;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;4;54.64;25.56;12.12;12,39 + 13,17;P/Kl;2;L;6295716;115222;7585200;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;9;54.64;25.56;12.12;12,39 + 13,17;P/Kl;2;L;6375662;116685;7681520;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;18;54.7;25.56;12.12;12,39 + 13,17;P/Kl;2;2L;6383605;6383605;6383605;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;12;54.8;25.56;12.12;12,39 + 13,17;P/Kl;2;2L;6396843;6396843;6396843;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;19;56.43;25.91;10.23;11,49 + 14,42;P/Kl;2;L;6214702;6214702;6214702;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;4;56.51;25.91;10.23;11,49 + 14,42;P/Kl;2;L;6113214;6113214;6113214;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;5;56.51;25.91;10.23;11,49 + 14,42;P/Kl;2;L;6224164;6224164;6224164;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;7;56.51;25.91;10.23;11,49 + 14,42;P/Kl;2;L;6224164;110143;7619475;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;18;56.57;25.91;10.23;11,49 + 14,42;P/Kl;2;L;6231261;110151;7628025;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;12;56.68;25.91;10.23;11,49 + 14,42;P/Kl;2;L;6244271;110167;7643700;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;13;56.68;25.91;10.23;11,49 + 14,42;P/Kl;2;L;6244271;6244271;6244271;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;16;56.68;25.91;10.23;11,49 + 14,42;P/Kl;2;L;6244271;6244271;6244271;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;20;56.73;26.12;12.97;12,69 + 13,43;P/Kl;R;L;6437140;6437140;6437140;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;2;56.79;26.12;12.96;12,69 + 13,43;P/Kl;R;L;6321810;111319;7737120;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;5;56.79;26.12;12.96;12,69 + 13,43;P/Kl;R;L;6433299;113282;7871445;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;14;57;26.12;12.97;12,69 + 13,43;P/Kl;R;L;6458834;113313;7902210;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;16;57;26.12;12.97;12,69 + 13,43;P/Kl;R;L;6458834;6458834;6458834;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;17;57;26.12;12.97;12,69 + 13,43;P/Kl;R;L;6458834;6458834;6458834;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;2;57.32;25.91;10.23;11,49 + 14,42;P/Kl;2;L;6207336;108293;7599200;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;1;57.71;25.97;18.41;13,98 + 11,99;P/Kl;2;-;6574179;6574179;6574179;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;1;58.33;27.83;16.74;14,55 + 13,28;P/Kl;R;-;6463256;110805;7787055;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;1;61.19;25.78;14.36;10,22 + 15,56;P/Kl;2;-;7061066;115396;8627790;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;10;65.03;26.78;18.07;14,79 + 11,99;P/Kl;2;L;6790074;6790074;6790074;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;2;65.03;26.78;18.07;14,79 + 11,99;P/Kl;2;L;6671986;102599;8038537;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;3;65.03;26.78;18.07;14,79 + 11,99;P/Kl;2;L;6671986;102599;8038537;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;4;65.03;26.78;18.07;14,79 + 11,99;P/Kl;2;L;6671986;6671986;6671986;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;7;65.03;26.78;18.07;14,79 + 11,99;P/Kl;2;L;6790074;104414;8180812;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;8;65.03;26.78;18.07;14,79 + 11,99;P/Kl;2;L;6790074;6790074;6790074;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;19;65.05;26.78;18.07;14,79 + 11,99;P/Kl;2;L;6851526;6851526;6851526;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;13;65.19;26.78;17.94;14,79 + 11,99;P/Kl;2;L;6809164;104451;8203813;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;19;65.7;27.83;16.4;13,28 + 14,55;P/Kl;R;L;6619109;100747;7974830;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;10;65.76;27.83;16.4;13,28 + 14,55;P/Kl;R;L;6626006;100760;7983140;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;2;65.76;27.83;16.4;13,28 + 14,55;P/Kl;R;L;6506403;6506403;6506403;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;6;65.76;27.83;16.4;13,28 + 14,55;P/Kl;R;L;6626006;6626006;6626006;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;8;65.76;27.83;16.4;13,28 + 14,55;P/Kl;R;L;6626006;100760;7983140;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;9;65.76;27.83;16.4;13,28 + 14,55;P/Kl;R;L;6626006;6626006;6626006;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;18;65.78;27.83;16.4;13,28 + 14,55;P/Kl;R;L;6628305;6628305;6628305;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;12;65.89;27.83;16.31;13,28 + 14,55;P/Kl;R;L;6640950;6640950;6640950;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;13;65.89;27.83;16.27;13,28 + 14,55;P/Kl;R;L;6640950;100788;8001145;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;15;65.89;27.83;16.4;13,28 + 14,55;P/Kl;R;L;6640950;6640950;6640950;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;1;2K;17;65.89;27.83;16.4;13,28 + 14,55;P/Kl;R;L;6640950;100788;8001145;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;2;2K;1;44.83;21.85;12.07;10,05 + 11,80;P/Kl;S;-;5140642;114670;6253785;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;2;2K;1;54.41;24.77;17.85;11,73 + 13,04;P/Kl;R;-;6548244;6548244;6548244;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;2;2K;10;57.07;24.77;17.45;11,73 + 13,04;P/Kl;R;L;6655919;6655919;6655919;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;2;2K;3;57.07;24.77;17.45;11,73 + 13,04;P/Kl;R;L;6544616;6544616;6544616;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;2;2K;7;57.07;24.77;17.45;11,73 + 13,04;P/Kl;R;L;6655919;6655919;6655919;TCDS;19.06.2019,
Nevskii;Elizarovskii;III kv. 2020;20;K/M;2;2K;18;57.21;24.77;17.45;11,73 + 13,04;P/Kl;R;L;6673291;6673291;6673291;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;1;2K;13;52.23;30.12;10.05;17,78 + 12,34;P/Kl;R;B;4902100;93856;5936265;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;1;2K;5;52.23;30.12;10.05;17,78 + 12,34;P/Kl;R;B;4902100;4902100;4902100;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;1;2K;16;52.57;30.32;10.12;17,90 + 12,42;P/Kl;R;B;4935752;93889;5976810;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;1;2K;17;52.57;30.32;10.12;17,90 + 12,42;P/Kl;R;B;4935752;4935752;4935752;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;1;2K;21;54.02;31.77;10.12;19,35 + 12,42;P/Kl;R;B;5079270;94026;6149723;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;1;2K;23;54.02;31.77;10.12;19,35 + 12,42;P/Kl;R;B;5079270;5079270;5079270;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;15;63.36;30.57;12.04;13,75 + 16,82;P/Kl;R;B;5171098;5171098;5171098;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;16;63.36;30.57;12.04;13,75 + 16,82;P/Kl;R;B;5171098;5171098;5171098;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;14;63.65;31.53;14.87;17,26 + 14,27;P/Kl;R;B;5349039;84038;6444625;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;15;63.65;31.53;14.87;17,26 + 14,27;P/Kl;R;B;5349039;5349039;5349039;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;16;63.65;31.53;14.87;17,26 + 14,27;P/Kl;R;B;5349039;5349039;5349039;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;18;63.65;31.53;14.87;17,26 + 14,27;P/Kl;R;B;5349039;5349039;5349039;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;21;63.65;31.53;14.87;17,26 + 14,27;P/Kl;R;B;5349039;5349039;5349039;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;2;64.16;31.31;15.71;17,15 + 14,16;P/Kl;R;B;5394544;84080;6499450;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;2;64.18;33.04;12.78;17,90 + 15,14;P/Kl;R;B;5448111;5448111;5448111;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;16;64.7;33.31;12.87;18,04 + 15,27;P/Kl;R;B;5496235;5496235;5496235;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;18;64.7;33.31;12.87;18,04 + 15,27;P/Kl;R;B;5496235;84950;6652090;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;19;64.7;33.31;12.87;18,04 + 15,27;P/Kl;R;B;5496235;5496235;5496235;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;18;65.02;31.93;12.04;17,42 + 14,51;P/Kl;R;B;5295830;5295830;5295830;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;20;65.02;31.93;12.04;17,42 + 14,51;P/Kl;R;B;5295830;5295830;5295830;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;22;65.02;31.93;12.04;17,42 + 14,51;P/Kl;R;B;5295830;81449;6470880;TCDS;19.06.2019,
Nevskii;Prinevskii;III kv. 2020;6-23;K/M;3;2K;23;65.02;31.93;12.04;17,42 + 14,51;P/Kl;R;B;5295830;81449;6470880;TCDS;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;1;2K;11;48.7;22.9;11.2;9,70 + 13,20;CHist;S;L;5230380;107400;5230380;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;1;2K;11;56.7;29.4;11.2;12,00 + 17,40;CHist;2;L;5658660;99800;5658660;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;3;2K;10;55.9;22.4;17.9;12,30 + 10,10;CHist;2;L;5942170;106300;5942170;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;3;2K;12;61.3;32.3;12.6;13,20 + 19,10;CHist;2;L;7092410;115700;7092410;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;3;2K;5;61.3;32.3;12.6;13,20 + 19,10;CHist;2;L;6994330;114100;6994330;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;3;2K;7;61.3;32.3;12.6;13,20 + 19,10;CHist;2;L;7104670;115900;7104670;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;3;2K;12;66.5;31.1;16.6;12,90 + 18,20;CHist;2;L;6716500;101000;6716500;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;3;2K;2;66.5;31.1;16.6;12,90 + 18,20;CHist;2;L;6397300;96200;6397300;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;5;2K;2;57.8;23.4;17.9;12,20 + 11,20;CHist;2;L;5941840;102800;5941840;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;5;2K;8;67;31.6;16.6;12,90 + 18,70;CHist;2;L;6860800;102400;6860800;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;6;2K;10;50.6;26.2;10.1;10,80 + 15,40;CHist;2;L;5100480;100800;5100480;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;6;2K;12;50.6;26.2;10.1;10,80 + 15,40;CHist;2;L;4994220;98700;4994220;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;6;2K;8;50.6;26.2;10.1;10,80 + 15,40;CHist;2;L;5146020;101700;5146020;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;6;2K;8;66.5;31.1;16.6;12,90 + 18,20;CHist;2;L;6650000;100000;6650000;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;2K;10;50.8;24.3;12.5;11,80 + 12,50;CHist;S;L;5080000;100000;5080000;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;2K;8;50.8;24.3;12.5;11,80 + 12,50;CHist;S;L;5069840;99800;5069840;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;2K;2;52.5;21.3;16.3;11,20 + 10,10;CHist;2;L;5449500;103800;5449500;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;2K;8;52.5;21.3;16.3;11,20 + 10,10;CHist;2;L;5738250;109300;5738250;PIK;19.06.2019,
Primorskii;Orlovskii park;III kv. 2020;12;MN;7;2K;2;58.4;23.5;18.3;12,30 + 11,20;CHist;2;L;5851680;100200;5851680;PIK;19.06.2019,
